level,code,title_nl
2,72,Speur- en ontwikkelingswerk op wetenschappelijk gebied
3,72.1,Speur- en ontwikkelingswerk op natuurwetenschappelijk gebied
4,72.10,Speur- en ontwikkelingswerk op natuurwetenschappelijk gebied
5,72.101,Speur- en ontwikkelingswerk op biotechnologisch gebied
5,72.109,Overig speur- en ontwikkelingswerk op natuurwetenschappelijk gebied
3,72.2,Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen
4,72.20,Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen
5,72.200,Speur- en ontwikkelingswerk op het gebied van de maatschappij- en geesteswetenschappen
2,73,"Reclameactiviteiten, marktonderzoek en public relations"
3,73.1,Reclamewezen
4,73.11,Activiteiten van reclamebureaus
5,73.110,Activiteiten van reclamebureaus
4,73.12,Mediarepresentatie
5,73.120,Mediarepresentatie
3,73.2,Markt- en opinieonderzoek
4,73.20,Markt- en opinieonderzoek
5,73.200,Markt- en opinieonderzoek
3,73.3,Activiteiten van adviesbureaus op het gebied van public relations en communicatie
4,73.30,Activiteiten van adviesbureaus op het gebied van public relations en communicatie
5,73.300,Activiteiten van adviesbureaus op het gebied van public relations en communicatie
2,74,Overige wetenschappelijke en technische activiteiten en overige specialistische zakelijke dienstverlening
3,74.1,Activiteiten van gespecialiseerde ontwerpers
4,74.11,Ontwerpen van industriële producten en mode
5,74.111,"Ontwerpen van textielpatronen, kleding, juwelen, meubels en decoratieartikelen"
5,74.112,Activiteiten van industriële designers
4,74.12,Grafisch ontwerp en visuele communicatie
5,74.120,Grafisch ontwerp en visuele communicatie
4,74.13,Interieurontwerp
5,74.130,Interieurontwerp
4,74.14,Overige gespecialiseerde ontwerpactiviteiten
5,74.140,Overige gespecialiseerde ontwerpactiviteiten
3,74.2,Activiteiten op het gebied van fotografie
4,74.20,Activiteiten op het gebied van fotografie
5,74.201,"Activiteiten van fotografen, met uitzondering van persfotografen"
5,74.202,Activiteiten van persfotografen
5,74.209,Overige fotografische activiteiten
3,74.3,Activiteiten van vertalers en tolken
4,74.30,Activiteiten van vertalers en tolken
5,74.301,Activiteiten van vertalers
5,74.302,Activiteiten van tolken
3,74.9,"Overigewetenschappelijke en technische activiteiten  en overige specialistische zakelijke dienstverlening, n.e.g."
4,74.91,Bemiddeling in en het in de handel brengen van octrooien
5,74.910,Bemiddeling in en het in de handel brengen van octrooien
4,74.99,"Alle overige wetenschappelijke en technische activiteiten  en overige specialistische zakelijke dienstverlening, n.e.g."
5,74.991,"Activiteiten van managers van artiesten, sportlui en overige bekende personaliteiten"
5,74.999,"Overige activiteiten van vrije beroepen en andere wetenschappelijke en technische activiteiten, n.e.g."
2,75,Veterinaire diensten
3,75.0,Veterinaire diensten
4,75.00,Veterinaire diensten
5,75.000,Veterinaire diensten
1,O,ADMINISTRATIEVE EN ONDERSTEUNENDE DIENSTEN
2,77,Verhuur en lease
3,77.1,Verhuur en lease van motorvoertuigen
4,77.11,Verhuur en lease van personenauto’s en andere lichte motorvoertuigen
5,77.110,Verhuur en lease van personenauto’s en andere lichte motorvoertuigen
4,77.12,Verhuur en lease van vrachtwagens
5,77.120,Verhuur en lease van vrachtwagens
3,77.2,Verhuur en lease van consumentenartikelen
4,77.21,Verhuur en lease van sport- en recreatieartikelen
5,77.210,Verhuur en lease van sport- en recreatieartikelen
4,77.22,Verhuur en lease van andere huishoudelijke of persoonlijke artikelen
5,77.221,"Verhuur en lease van machines, apparatuur en handgereedschap voor doe-het-zelvers"
5,77.222,Verhuur en lease van televisietoestellen en andere audio- en videoapparatuur
5,77.223,"Verhuur en lease van vaat- en glaswerk, keuken- en tafelgerei, elektrische huishoudapparaten en andere huishoudelijke benodigdheden"
5,77.224,"Verhuur en lease van textiel, kleding, sieraden en schoeisel"
5,77.225,Verhuur en lease van medisch en paramedisch materieel
5,77.226,Verhuur en lease van bloemen en planten
5,77.229,"Verhuur en lease van andere huishoudelijke of persoonlijke artikelen, n.e.g."
3,77.3,Verhuur en lease van andere machines en werktuigen en andere materiële goederen
4,77.31,Verhuur en lease van landbouwmachines en -werktuigen
5,77.310,Verhuur en lease van landbouwmachines en -werktuigen
4,77.32,Verhuur en lease van machines en installaties voor de bouwnijverheid en de weg- en waterbouw
5,77.320,Verhuur en lease van machines en installaties voor de bouwnijverheid en de weg- en waterbouw
4,77.33,"Verhuur en lease van kantoormachines, inclusief computers"
5,77.330,"Verhuur en lease van kantoormachines, inclusief computers"
4,77.34,Verhuur en lease van transportmiddelen voor vervoer over water
5,77.340,Verhuur en lease van transportmiddelen voor vervoer over water
4,77.35,Verhuur en lease van luchtvaartuigen
5,77.350,Verhuur en lease van luchtvaartuigen
4,77.39,"Verhuur en lease van andere machines en werktuigen en andere materiële goederen, n.e.g."
5,77.391,"Verhuur en lease van speel-, amusement-, en verkoopautomaten"
5,77.392,Verhuur en lease van tenten
5,77.393,Verhuur en lease van caravans
5,77.394,Verhuur en lease van woon- en bureelcontainers en dergelijke accommodatie
5,77.399,Verhuur en lease van andere machines en werktuigen en andere materiële goederen
3,77.4,"Lease van intellectuele eigendom en vergelijkbare producten, met uitzondering van werken onder auteursrecht"
4,77.40,"Lease van intellectuele eigendom en vergelijkbare producten, met uitzondering van werken onder auteursrecht"
5,77.400,"Lease van intellectuele eigendom en vergelijkbare producten, met uitzondering van werken onder auteursrecht"
3,77.5,Bemiddeling in verband met verhuur en leasing van materiële goederen en niet-financiële immateriële activa
4,77.51,"Bemiddeling in verband met verhuur en leasing van auto’s, campers en aanhangwagens"
5,77.510,"Bemiddeling in verband met verhuur en leasing van auto’s, campers en aanhangwagens"
4,77.52,Bemiddeling in verband met verhuur en leasing van andere materiële goederen en niet-financiële immateriële activa
5,77.520,Bemiddeling in verband met verhuur en leasing van andere materiële goederen en niet-financiële immateriële activa
2,78,Arbeidsbemiddeling en personeelswerk
3,78.1,Arbeidsbemiddeling
4,78.10,Arbeidsbemiddeling
5,78.100,Arbeidsbemiddeling
3,78.2,Activiteiten van uitzendbureaus en andere diensten in verband met personeelsvoorziening
4,78.20,Activiteiten van uitzendbureaus en andere diensten in verband met personeelsvoorziening
5,78.200,Activiteiten van uitzendbureaus en andere diensten in verband met personeelsvoorziening
2,79,"Activiteiten van reisbureaus, reisorganisatoren, reserveringsbureaus en aanverwante activiteiten"
3,79.1,Activiteiten van reisbureaus en reisorganisatoren
4,79.11,Activiteiten van reisbureaus
5,79.110,Activiteiten van reisbureaus
4,79.12,Activiteiten van reisorganisatoren
5,79.120,Activiteiten van reisorganisatoren
3,79.9,Activiteiten van reserveringsbureaus en aanverwante activiteiten
4,79.90,Activiteiten van reserveringsbureaus en aanverwante activiteiten
5,79.901,Activiteiten van toeristische informatiediensten
5,79.909,Overige reserveringsactiviteiten
2,80,Opsporings- en beveiligingsdiensten
3,80.0,Opsporings- en beveiligingsdiensten
4,80.01,Opsporings- en particuliere beveiligingsdiensten
5,80.010,Opsporings- en particuliere beveiligingsdiensten
4,80.09,"Beveiligingsactiviteiten, n.e.g."
5,80.090,"Beveiligingsactiviteiten, n.e.g."
2,81,Diensten in verband met gebouwen; landschapsverzorging
3,81.1,Diverse ondersteunende activiteiten ten behoeve van voorzieningen
4,81.10,Diverse ondersteunende activiteiten ten behoeve van voorzieningen
5,81.100,Diverse ondersteunende activiteiten ten behoeve van voorzieningen
3,81.2,Reiniging
4,81.21,Algemene reiniging van gebouwen
5,81.210,Algemene reiniging van gebouwen
4,81.22,Overige reiniging van gebouwen; industriële reiniging
5,81.220,Overige reiniging van gebouwen; industriële reiniging
4,81.23,Andere reinigingsactiviteiten
5,81.230,Andere reinigingsactiviteiten
3,81.3,Landschapsverzorging
4,81.30,Landschapsverzorging
5,81.300,Landschapsverzorging
2,82,Administratieve en ondersteunende activiteiten ten behoeve van kantoren en overige zakelijke dienstverlening
3,82.1,Administratieve en ondersteunende activiteiten ten behoeve van kantoren
4,82.10,Administratieve en ondersteunende activiteiten ten behoeve van kantoren
5,82.100,Administratieve en ondersteunende activiteiten ten behoeve van kantoren
3,82.2,Activiteiten van callcenters
4,82.20,Activiteiten van callcenters
5,82.200,Activiteiten van callcenters
3,82.3,Organisatie van congressen en beurzen
4,82.30,Organisatie van congressen en beurzen
5,82.300,Organisatie van congressen en beurzen
3,82.4,"Bemiddelingsactiviteiten in verband met zakelijke dienstverlening, n.e.g."
4,82.40,"Bemiddelingsactiviteiten in verband met zakelijke dienstverlening, n.e.g."
5,82.400,"Bemiddelingsactiviteiten in verband met zakelijke dienstverlening, n.e.g."
3,82.9,"Zakelijke dienstverlening, n.e.g."
4,82.91,Activiteiten van incasso- en kredietbureaus
5,82.910,Activiteiten van incasso- en kredietbureaus
4,82.92,Activiteiten van verpakkingsbedrijven
5,82.920,Activiteiten van verpakkingsbedrijven
4,82.99,"Overige zakelijke dienstverlening, n.e.g."
5,82.990,"Overige zakelijke dienstverlening, n.e.g."
1,P,OPENBAAR BESTUUR EN DEFENSIE; VERPLICHTE SOCIALE VERZEKERINGEN
2,84,Openbaar bestuur en defensie; verplichte sociale verzekeringen
3,84.1,"Openbaar bestuur en het economische, sociale en milieubeleid van de gemeenschap"
4,84.11,Algemeen overheidsbestuur
5,84.111,Federale overheid
5,84.112,Overheden van gemeenschappen en gewesten
5,84.113,Provinciale overheid
5,84.114,"Gemeentelijke overheid, met uitzondering van het O.C.M.W"
5,84.115,Openbare Centra voor Maatschappelijk Welzijn (O.C.M.W.)
5,84.119,Overig algemeen overheidsbestuur
4,84.12,"Openbaar bestuur op het gebied gezondheidszorg, onderwijs, culturele diensten en andere sociale diensten"
5,84.120,"Openbaar bestuur op het gebied gezondheidszorg, onderwijs, culturele diensten en andere sociale diensten"
4,84.13,Openbaar bestuur op het gebied van het bedrijfsleven; stimuleren van het bedrijfsleven
5,84.130,Openbaar bestuur op het gebied van het bedrijfsleven; stimuleren van het bedrijfsleven
3,84.2,Algemene overheidsdiensten
4,84.21,Buitenlandse zaken
5,84.210,Buitenlandse zaken
4,84.22,Defensie
5,84.220,Defensie
4,84.23,Justitie
5,84.231,Rechtbanken
5,84.232,Strafinrichtingen
5,84.239,Overige activiteiten met betrekking tot justitie
4,84.24,Openbare orde en veiligheid
5,84.241,Federale Politie
5,84.242,Lokale Politie
5,84.249,Overige openbare orde en civiele veiligheid
4,84.25,Brandweer
5,84.250,Brandweer
3,84.3,Verplichte sociale verzekeringen
4,84.30,Verplichte sociale verzekeringen
5,84.301,"Verplichte sociale verzekeringen, met uitzondering van ziekenfondsen"
5,84.302,Ziekenfondsen en zorgkassen
5,84.309,Overige instellingen van de sociale zekerheid
1,Q,ONDERWIJS
2,85,Onderwijs
3,85.1,Kleuteronderwijs
4,85.10,Kleuteronderwijs
5,85.101,Gewoon kleuteronderwijs ingericht door de Gemeenschappen
5,85.102,Provinciaal gesubsidieerd gewoon kleuteronderwijs
5,85.103,Gemeentelijk gesubsidieerd gewoon kleuteronderwijs
5,85.104,Vrij gesubsidieerd gewoon kleuteronderwijs
5,85.105,Buitengewoon officieel kleuteronderwijs
5,85.106,Vrij gesubsidieerd buitengewoon kleuteronderwijs
5,85.109,"Gewoon kleuteronderwijs, n.e.g."
3,85.2,Lager onderwijs
4,85.20,Lager onderwijs
5,85.201,Gewoon lager onderwijs ingericht door de Gemeenschappen
5,85.202,Provinciaal gesubsidieerd gewoon lager onderwijs
5,85.203,Gemeentelijk gesubsidieerd gewoon lager onderwijs
5,85.204,Vrij gesubsidieerd gewoon lager onderwijs
5,85.205,Buitengewoon officieel lager onderwijs
5,85.206,Vrij gesubsidieerd buitengewoon lager onderwijs
5,85.207,Alfabetiseringsprogramma's ten behoeve van volwassenen
5,85.209,"Gewoon lager onderwijs, n.e.g"
3,85.3,Secundair en postsecundair niet-hoger onderwijs
4,85.31,Algemeen secundair onderwijs
5,85.311,Gewoon algemeen secundair onderwijs ingericht door de Gemeenschappen
5,85.312,Provinciaal gesubsidieerd gewoon algemeen secundair onderwijs
5,85.313,Gemeentelijk gesubsidieerd gewoon algemeen secundair onderwijs
5,85.314,Vrij gesubsidieerd gewoon algemeen secundair onderwijs
5,85.319,"Gewoon algemeen secundair onderwijs, n.e.g."
4,85.32,"Technisch, beroeps- en buitengewoon secundair onderwijs"
5,85.321,Gewoon technisch en beroepssecundair onderwijs ingericht door de Gemeenschappen
5,85.322,Provinciaal gesubsidieerd gewoon technisch en beroepssecundair onderwijs
5,85.323,Gemeentelijk gesubsidieerd gewoon technisch en beroepssecundair onderwijs
5,85.324,Vrij gesubsidieerd gewoon technisch en beroepssecundair onderwijs
5,85.325,Buitengewoon officieel secundair onderwijs
5,85.326,Vrij gesubsidieerd buitengewoon secundair onderwijs
5,85.329,"Technisch, beroeps- en buitengewoon secundair onderwijs, n.e.g."
4,85.33,Postsecundair niet-hoger onderwijs
5,85.330,Postsecundair niet-hoger onderwijs
3,85.4,Hoger onderwijs
4,85.40,Hoger onderwijs
5,85.401,Officieel hoger onderwijs
5,85.402,Vrij gesubsidieerd hoger onderwijs
5,85.409,"Hoger onderwijs, n.e.g."
3,85.5,Overig onderwijs
4,85.51,Sport- en recreatieonderwijs
5,85.510,Sport- en recreatieonderwijs
4,85.52,Cultureel onderwijs
5,85.520,Cultureel onderwijs
4,85.53,"Activiteiten van auto- en motorrijscholen, vlieg- en vaaronderricht"
5,85.531,Activiteiten van auto- en motorrijscholen
5,85.532,Vlieg- en vaaronderricht
4,85.59,"Overig onderwijs, n.e.g."
5,85.591,Onderwijs voor sociale promotie
5,85.592,Beroepsopleiding
5,85.593,Sociaal-cultureel vormingswerk
5,85.599,Overige vormen van onderwijs
3,85.6,Onderwijsondersteunende activiteiten
4,85.61,Bemiddeling op het gebied van academische ondersteuning en studiebegeleiding
5,85.610,Bemiddeling op het gebied van academische ondersteuning en studiebegeleiding
4,85.69,"Onderwijsondersteunende activiteiten, n.e.g."
5,85.691,Activiteiten van Centra voor Leerlingbegeleiding (C.L.B.)
5,85.699,Overige onderwijsondersteunende dienstverlening
1,R,MENSELIJKE GEZONDHEIDSZORG EN MAATSCHAPPELIJKE DIENSTVERLENING
2,86,Menselijke gezondheidszorg
3,86.1,Activiteiten van ziekenhuizen
4,86.10,Activiteiten van ziekenhuizen
5,86.101,"Activiteiten van algemene ziekenhuizen, m.u.v. geriatrische en gespecialiseerde ziekenhuizen"
5,86.102,Activiteiten van geriatrische ziekenhuizen
5,86.103,Activiteiten van gespecialiseerde ziekenhuizen
5,86.104,Activiteiten van psychiatrische ziekenhuizen
5,86.109,Overige hospitalisatiediensten
3,86.2,Activiteiten van artsen en tandartsen
4,86.21,Activiteiten van huisartspraktijken
5,86.210,Activiteiten van huisartspraktijken
4,86.22,Activiteiten van medisch specialisten
5,86.220,Activiteiten van medisch specialisten
4,86.23,Activiteiten van tandartspraktijken
5,86.230,Activiteiten van tandartspraktijken
3,86.9,Overige menselijke gezondheidszorg
4,86.91,Activiteiten van medische beeldvorming en medische laboratoria
5,86.910,Activiteiten van medische beeldvorming en medische laboratoria
4,86.92,Patiëntenvervoer per ambulance
5,86.920,Patiëntenvervoer per ambulance
4,86.93,"Activiteiten van psychologen en psychotherapeuten, met uitzondering van artsen"
5,86.931,Activiteiten op het gebied van psychologie
5,86.932,Activiteiten op het gebied van psychotherapie
5,86.933,Activiteiten van centra voor geestelijke gezondheidszorg
5,86.939,Andere activiteiten op het gebied van de geestelijke gezondheidszorg
4,86.94,Activiteiten van verpleegkundigen en verloskundigen
5,86.940,Activiteiten van verpleegkundigen en verloskundigen
4,86.95,Activiteiten op het gebied van fysiotherapie
5,86.951,Activiteiten op het gebied van kinesitherapie
5,86.952,Activiteiten op het gebied van ergotherapie
5,86.959,Andere ambulante revalidatieactiviteiten
4,86.96,"Traditionele, aanvullende en alternatieve geneeskunde"
5,86.961,Niet-conventionele therapeutische diensten
5,86.962,Activiteiten op het gebied van chiropraxie
5,86.963,Activiteiten op het gebied van osteopathie
5,86.964,Activiteiten op het gebied van homeopathie
5,86.965,Activiteiten op het gebied van acupunctuur
4,86.97,"Bemiddelingsactiviteiten in verband met geneeskundige, tandheelkundige en andere diensten in verband met de menselijke gezondheid"
5,86.970,"Bemiddelingsactiviteiten in verband met geneeskundige, tandheelkundige en andere diensten in verband met de menselijke gezondheid"
4,86.99,"Overige menselijke gezondheidszorg, n.e.g."
5,86.991,"Activiteiten op het gebied van mondzorg, m.u.v. activiteiten van tandartspraktijken"
5,86.992,"Activiteiten van bloedtransfusiecentra, bloedbanken, spermabanken, organenbanken en dergelijke"
5,86.993,Activiteiten op het gebied van oogzorg
5,86.994,Activiteiten op het gebied van voetzorg en -problematiek
5,86.995,Activiteiten op het gebied van voeding
5,86.996,Activiteiten op het gebied van logopedie
5,86.997,"Activiteiten van shiatsu, thai massage , watsu, tuina qigong"
5,86.999,"Overige activiteiten op het gebied van menselijke gezondheidszorg, n.e.g."
2,87,"Verpleging, verzorging en begeleiding met overnachting"
3,87.1,Activiteiten van verpleegtehuizen
4,87.10,Activiteiten van verpleegtehuizen
5,87.101,Rust- en verzorgingstehuizen (R.V.T.)
5,87.109,Overige verpleeginstellingen met huisvesting
3,87.2,Residentiële zorg voor personen met een al dan niet gediagnosticeerde psychische aandoening of voor drugs- of alcoholverslaafden
4,87.20,Residentiële zorg voor personen met een al dan niet gediagnosticeerde psychische aandoening of voor drugs- of alcoholverslaafden
5,87.201,Instellingen met huisvesting voor minderjarigen met een mentale handicap
5,87.202,Instellingen met huisvesting voor volwassenen met een mentale handicap
5,87.203,Instellingen met huisvesting voor personen met psychiatrische problemen
5,87.204,Instellingen met huisvesting voor drugs- en alcoholverslaafden
5,87.205,Activiteiten van beschut wonen voor personen met psychiatrische problemen
5,87.209,Andere instellingen met huisvesting voor personen met een mentale handicap of psychiatrische problemen en voor drugs- en alcoholverslaafden
3,87.3,Residentiële zorg voor ouderen of personen met een lichamelijke handicap
4,87.30,Residentiële zorg voor ouderen of personen met een lichamelijke handicap
5,87.301,Rusthuizen voor ouderen (R.O.B.)
5,87.302,Serviceflats voor ouderen
5,87.303,Instellingen met huisvesting voor minderjarigen met een lichamelijke handicap
5,87.304,Instellingen met huisvesting voor volwassenen met een lichamelijke handicap
5,87.309,"Instellingen met huisvesting voor ouderen en voor personen met een lichamelijke handicap, n.e.g."
3,87.9,"Overige activiteiten op het gebied van verpleging, verzorging en begeleiding met overnachting"
4,87.91,Bemiddelingsactiviteiten in verband met residentiële zorg
5,87.910,Bemiddelingsactiviteiten in verband met residentiële zorg
4,87.99,"Overige activiteiten op het gebied van verpleging, verzorging en begeleiding met overnachting, n.e.g."
5,87.991,Integrale jeugdhulp met huisvesting
5,87.992,Algemeen welzijnswerk met huisvesting
5,87.999,"Overige maatschappelijke dienstverlening met huisvesting, n.e.g."
2,88,Maatschappelijke dienstverlening waarbij geen onderdak wordt verschaft
3,88.1,Maatschappelijke dienstverlening zonder huisvesting voor ouderen of personen met een handicap
4,88.10,Maatschappelijke dienstverlening zonder huisvesting voor ouderen of personen met een handicap
5,88.101,"Activiteiten van bejaardenzorg aan huis, m.u.v. (thuis)verpleging"
5,88.102,Activiteiten van dag- en dienstencentra voor ouderen
5,88.103,"Activiteiten van dagcentra voor minderjarigen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening"
5,88.104,"Activiteiten van dagcentra voor volwassenen met een lichamelijke handicap, met inbegrip van ambulante hulpverlening"
5,88.105,"Activiteiten van dagcentra voor minderjarigen met een mentale handicap, met inbegrip van ambulante hulpverlening"
5,88.106,"Activiteiten van dagcentra voor volwassenen met een mentale handicap, met inbegrip van ambulante hulpverlening"
5,88.109,Overige maatschappelijke dienstverlening zonder huisvesting voor ouderen of personen met een handicap
3,88.9,Overige maatschappelijke dienstverlening waarbij geen onderdak wordt verschaft
4,88.91,Activiteiten met betrekking tot kinderopvang
5,88.911,Kinderdagverblijven en crèches
5,88.912,Kinderopvang door onthaalouders
5,88.919,Overige activiteiten met betrekking tot kinderopvang
4,88.99,"Overige maatschappelijke dienstverlening zonder huisvesting, n.e.g."
5,88.991,Ambulante hulpverlening aan drugs- en alcoholverslaafden
5,88.992,Integrale jeugdhulp zonder huisvesting
5,88.993,Beschutte en sociale werkplaatsen
5,88.994,Algemeen welzijnswerk zonder huisvesting
5,88.999,"Andere vormen van maatschappelijke dienstverlening zonder huisvesting, n.e.g."
1,S,"KUNST, SPORT EN RECREATIE"
2,90,Activiteiten op het gebied van scheppende en uitvoerende kunst
3,90.1,Creatie van kunst
4,90.11,Literaire creatie en compositie van muziek
5,90.111,Literaire creatie
5,90.112,Compositie van muziek
4,90.12,Creatie van beeldende kunsten
5,90.120,Creatie van beeldende kunsten
4,90.13,Andere vormen van creatie van kunst
5,90.130,Andere vormen van creatie van kunst
3,90.2,Verrichten van uitvoerende kunst
4,90.20,Verrichten van uitvoerende kunst
5,90.201,Beoefening van uitvoerende kunsten door zelfstandig werkende artiesten
5,90.202,Beoefening van uitvoerende kunsten door artistieke ensembles
3,90.3,Ondersteunende activiteiten voor scheppende en uitvoerende kunst
4,90.31,Exploitatie van kunstfaciliteiten en -locaties
5,90.311,"Exploitatie van schouwburgen, concertzalen en dergelijke"
5,90.312,Exploitatie van culturele centra en multifunctionele zalen ten behoeve van culturele activiteiten
4,90.39,Andere ondersteunende activiteiten voor scheppende en uitvoerende kunst
5,90.391,Promotie en organisatie van scheppende en uitvoerende kunstevenementen
5,90.392,Ontwerp en bouw van podia en decors
5,90.393,"Gespecialiseerde beeld-, verlichtings- en geluidstechnieken"
5,90.399,"Andere ondersteunende activiteiten voor scheppende en uitvoerende kunst, n.e.g."
2,91,"Activiteiten van bibliotheken, archieven, musea en overige culturele activiteiten"
3,91.1,Activiteiten van bibliotheken en archieven
4,91.11,Activiteiten van bibliotheken
5,91.110,Activiteiten van bibliotheken
4,91.12,Activiteiten van archieven
5,91.120,Activiteiten van archieven
3,91.2,"Activiteiten van musea, collecties, historische locaties en monumenten"
4,91.21,Activiteiten van musea en collecties
5,91.210,Activiteiten van musea en collecties
4,91.22,Activiteiten van historische locaties en monumenten
5,91.220,Activiteiten van historische locaties en monumenten
3,91.3,"Instandhouding, restauratie en andere ondersteunende activiteiten voor cultureel erfgoed"
4,91.30,"Instandhouding, restauratie en andere ondersteunende activiteiten voor cultureel erfgoed"
5,91.300,"Instandhouding, restauratie en andere ondersteunende activiteiten voor cultureel erfgoed"
3,91.4,"Activiteiten van botanische tuinen, dierentuinen en natuurreservaten"
4,91.41,Activiteiten van botanische tuinen en dierentuinen
5,91.410,Activiteiten van botanische tuinen en dierentuinen
4,91.42,Beheer en instandhouding van natuurreservaten
5,91.420,Beheer en instandhouding van natuurreservaten
2,92,Activiteiten van loterijen en kansspelen
3,92.0,Activiteiten van loterijen en kansspelen
4,92.00,Activiteiten van loterijen en kansspelen
5,92.000,Activiteiten van loterijen en kansspelen
2,93,"Sport, ontspanning en recreatie"
3,93.1,Sport
4,93.11,Exploitatie van sportaccommodaties
5,93.110,Exploitatie van sportaccommodaties
4,93.12,Activiteiten van sportclubs
5,93.121,Activiteiten van voetbalclubs
5,93.122,Activiteiten van tennisclubs
5,93.123,Activiteiten van overige balsportclubs
5,93.124,Activiteiten van wielerclubs
5,93.125,Activiteiten van vechtsportclubs
5,93.126,Activiteiten van watersportclubs
5,93.127,Activiteiten van paardensportclubs
5,93.128,Activiteiten van atletiekclubs
5,93.129,Activiteiten van overige sportclubs
4,93.13,Activiteiten van fitnesscentra
5,93.130,Activiteiten van fitnesscentra
4,93.19,"Sportactiviteiten, n.e.g."
5,93.191,Activiteiten van sportbonden en -federaties
5,93.192,Activiteiten van zelfstandig werkende sportbeoefenaars
5,93.199,"Overige sportactiviteiten, n.e.g."
3,93.2,Activiteiten op het gebied van ontspanning en recreatie
4,93.21,Activiteiten van pret- en themaparken
5,93.210,Activiteiten van pret- en themaparken
4,93.29,"Ontspanning en recreatie, n.e.g."
5,93.291,Exploitatie van kermisattracties
5,93.292,Exploitatie van snooker- en biljartzalen
5,93.293,Exploitatie van recreatiedomeinen
5,93.299,"Overige recreatie- en ontspanningsactiviteiten, n.e.g."
1,T,OVERIGE DIENSTEN
2,94,Activiteiten van verenigingen
3,94.1,"Activiteiten van bedrijfs-, werkgevers- en beroepsorganisaties"
4,94.11,Activiteiten van bedrijfs- en werkgeversorganisaties
5,94.110,Activiteiten van bedrijfs- en werkgeversorganisaties
4,94.12,Activiteiten van beroepsorganisaties
5,94.120,Activiteiten van beroepsorganisaties
3,94.2,Activiteiten van vakbonden
4,94.20,Activiteiten van vakbonden
5,94.200,Activiteiten van vakbonden
3,94.9,Activiteiten van overige verenigingen
4,94.91,Activiteiten van religieuze organisaties
5,94.910,Activiteiten van religieuze organisaties
4,94.92,Activiteiten van politieke organisaties
5,94.920,Activiteiten van politieke organisaties
4,94.99,"Activiteiten van overige verenigingen, n.e.g."
5,94.991,Verenigingen op het vlak van jeugdwerk
5,94.992,Verenigingen en bewegingen voor volwassenen
5,94.993,Verenigingen op het vlak van ziektepreventie en gezondheidsbevordering
5,94.994,Verenigingen op het vlak van milieu en mobiliteit
5,94.995,Verenigingen op het vlak van ontwikkelingssamenwerking
5,94.999,"Overige verenigingen, n.e.g."
2,95,"Reparatie en onderhoud van computers, consumentenartikelen, auto’s en motorfietsen"
3,95.1,Reparatie en onderhoud van computers en communicatieapparatuur
4,95.10,Reparatie en onderhoud van computers en communicatieapparatuur
5,95.100,Reparatie en onderhoud van computers en communicatieapparatuur
3,95.2,Reparatie en onderhoud van consumentenartikelen
4,95.21,Reparatie en onderhoud van consumentenelektronica
5,95.210,Reparatie en onderhoud van consumentenelektronica
4,95.22,Reparatie en onderhoud van huishoudapparaten en van werktuigen voor gebruik in huis en tuin
5,95.220,Reparatie en onderhoud van huishoudapparaten en van werktuigen voor gebruik in huis en tuin
4,95.23,Reparatie en onderhoud van schoeisel en lederwaren
5,95.230,Reparatie en onderhoud van schoeisel en lederwaren
4,95.24,Reparatie en onderhoud van meubelen en stoffering
5,95.240,Reparatie en onderhoud van meubelen en stoffering
4,95.25,Reparatie en onderhoud van uurwerken en sieraden
5,95.250,Reparatie en onderhoud van uurwerken en sieraden
4,95.29,"Reparatie en onderhoud van consumentenartikelen, n.e.g."
5,95.290,"Reparatie en onderhoud van consumentenartikelen, n.e.g."
3,95.3,Reparatie en onderhoud van motorvoertuigen en motorfietsen
4,95.31,Reparatie en onderhoud van motorvoertuigen
5,95.311,"Algemeen onderhoud en reparatie van auto's en lichte bestelwagens (<= 3,5 ton)"
5,95.312,"Algemeen onderhoud en reparatie van overige motorvoertuigen (> 3,5 ton)"
5,95.313,Reparatie en montage van specifieke auto-onderdelen
5,95.314,Carrosserieherstelling (inclusief spuiten en verven)
5,95.315,Bandenservicebedrijven
5,95.316,Wassen en poetsen van motorvoertuigen
5,95.319,"Onderhoud en reparatie van motorvoertuigen, n.e.g."
4,95.32,Reparatie en onderhoud van motorfietsen
5,95.320,Reparatie en onderhoud van motorfietsen
3,95.4,"Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen"
4,95.40,"Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen"
5,95.400,"Bemiddelingsactiviteiten in verband met reparatie en onderhoud van computers, consumentenartikelen, motorvoertuigen en motorfietsen"
2,96,Persoonlijke dienstverlening
3,96.1,Wassen en chemisch reinigen van textiel en bontproducten
4,96.10,Wassen en chemisch reinigen van textiel en bontproducten
5,96.101,Activiteiten van industriële wasserijen
5,96.102,Activiteiten van wasserettes en wassalons ten behoeve van particulieren
3,96.2,"Haarverzorging, schoonheidsverzorging, activiteiten van kuuroorden en dergelijke activiteiten"
4,96.21,Kappers- en barbiersactiviteiten
